time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-04-09T17:00:00Z,164.621,164.668,164.586,164.602,164.639,164.688,164.606,164.624
2024-04-09T18:00:00Z,164.599,164.693,164.59,164.676,164.62,164.714,164.611,164.696
2024-04-09T19:00:00Z,164.675,164.755,164.62,164.726,164.694,164.775,164.639,164.745
2024-04-09T20:00:00Z,164.727,164.779,164.726,164.77,164.745,164.807,164.745,164.807
2024-04-09T21:00:00Z,164.757,164.785,164.655,164.758,164.907,164.908,164.772,164.805
2024-04-09T22:00:00Z,164.759,164.79,164.74,164.774,164.804,164.82,164.765,164.795
2024-04-09T23:00:00Z,164.776,164.815,164.761,164.805,164.795,164.834,164.782,164.824
2024-04-10T00:00:00Z,164.804,164.811,164.66,164.722,164.824,164.832,164.681,164.74
2024-04-10T01:00:00Z,164.722,164.789,164.662,164.682,164.741,164.807,164.677,164.7
2024-04-10T02:00:00Z,164.683,164.711,164.642,164.702,164.698,164.728,164.66,164.719
2024-04-10T03:00:00Z,164.701,164.721,164.667,164.693,164.719,164.739,164.688,164.713
2024-04-10T04:00:00Z,164.69,164.729,164.649,164.716,164.71,164.746,164.668,164.734
2024-04-10T05:00:00Z,164.715,164.775,164.713,164.736,164.734,164.792,164.732,164.753
2024-04-10T06:00:00Z,164.735,164.748,164.65,164.72,164.754,164.767,164.671,164.742
2024-04-10T07:00:00Z,164.723,164.825,164.712,164.823,164.743,164.842,164.732,164.842
2024-04-10T08:00:00Z,164.825,164.912,164.755,164.912,164.842,164.931,164.776,164.929
2024-04-10T09:00:00Z,164.912,164.976,164.867,164.938,164.931,164.993,164.885,164.953
2024-04-10T10:00:00Z,164.934,164.969,164.89,164.952,164.949,164.986,164.908,164.972
2024-04-10T11:00:00Z,164.948,164.984,164.808,164.827,164.969,165.001,164.827,164.846
2024-04-10T12:00:00Z,164.829,164.944,163.917,164.271,164.847,165.04,163.932,164.295
2024-04-10T13:00:00Z,164.273,164.31,164.063,164.128,164.296,164.329,164.083,164.149
2024-04-10T14:00:00Z,164.13,164.343,164.092,164.273,164.15,164.362,164.111,164.292
2024-04-10T15:00:00Z,164.269,164.295,164.137,164.164,164.287,164.313,164.154,164.181
2024-04-10T16:00:00Z,164.165,164.23,164.07,164.187,164.181,164.247,164.088,164.202
2024-04-10T17:00:00Z,164.192,164.338,164.027,164.227,164.207,164.357,164.042,164.264
2024-04-10T18:00:00Z,164.226,164.311,164.199,164.217,164.27,164.332,164.218,164.236
2024-04-10T19:00:00Z,164.215,164.363,164.182,164.33,164.235,164.383,164.197,164.352
2024-04-10T20:00:00Z,164.33,164.597,164.309,164.505,164.351,164.615,164.329,164.536
2024-04-10T21:00:00Z,164.462,164.521,164.232,164.336,164.612,164.643,164.343,164.429
2024-04-10T22:00:00Z,164.35,164.383,164.212,164.268,164.407,164.443,164.236,164.29
2024-04-10T23:00:00Z,164.271,164.317,164.164,164.279,164.289,164.34,164.186,164.299
2024-04-11T00:00:00Z,164.28,164.315,164.149,164.178,164.299,164.336,164.169,164.198
2024-04-11T01:00:00Z,164.179,164.261,164.124,164.204,164.198,164.281,164.145,164.222
